nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,humidity,nasa_pres,solar_radiation,date,location_key,location_name,latitude,longitude,elevation_m
-2.49,-6.59,3.79,0.0,1.2,2.36,40.9,71.68,12.53,2018-01-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
4.64,-3.32,15.29,0.0,1.63,3.03,27.0,79.3,14.49,2018-01-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.77,-10.48,8.02,0.0,1.46,3.37,32.9,71.82,12.87,2018-01-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
5.26,-1.63,14.62,0.0,1.6,2.8,25.45,79.04,14.55,2018-01-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.85,-7.65,7.81,0.0,1.58,3.31,29.97,71.56,12.89,2018-01-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
4.53,0.14,11.13,0.0,1.34,2.74,26.88,78.82,14.34,2018-01-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.79,-7.2,4.66,0.0,1.36,2.78,33.56,71.25,13.13,2018-01-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
3.26,-0.58,9.74,0.0,1.15,3.21,31.89,78.63,12.33,2018-01-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.73,-7.45,3.49,0.0,0.84,1.41,35.87,71.03,12.43,2018-01-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.41,-1.46,9.11,0.0,1.29,3.21,34.27,78.75,13.46,2018-01-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-3.4,-10.05,4.69,0.0,1.29,3.07,42.6,71.15,12.23,2018-01-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.83,-0.93,8.74,0.0,1.15,2.93,35.28,78.67,14.61,2018-01-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.78,-6.97,2.58,0.0,1.16,1.74,38.43,71.1,12.25,2018-01-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
1.49,-2.14,7.48,0.0,1.33,3.38,40.6,78.8,14.27,2018-01-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.1,-7.9,1.28,0.0,1.28,3.08,45.95,71.18,13.38,2018-01-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
0.99,-2.84,6.25,0.0,1.14,2.6,45.44,78.82,15.05,2018-01-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-5.26,-8.52,-1.23,0.0,1.34,2.95,65.16,71.14,11.54,2018-01-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.26,-0.4,6.95,0.0,0.92,2.73,39.19,78.9,13.16,2018-01-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.64,-7.3,-0.25,0.06,1.57,3.92,65.51,71.22,8.41,2018-01-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
0.11,-2.41,3.45,1.52,1.0,2.26,74.8,79.14,5.53,2018-01-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.76,-6.45,-2.27,4.24,1.44,3.82,84.83,71.4,3.5,2018-01-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
1.27,-2.42,7.44,0.93,1.11,2.39,70.91,79.25,11.52,2018-01-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.29,-7.52,0.89,1.31,1.28,2.47,76.09,71.55,7.57,2018-01-30,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
0.18,-2.89,4.4,1.78,1.06,1.71,75.35,79.04,5.54,2018-01-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-5.14,-8.31,-1.84,1.24,1.7,3.5,80.55,71.34,2.68,2018-01-31,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
1.16,-3.64,7.85,0.37,1.26,2.48,62.96,79.12,15.19,2018-02-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.0,-6.93,1.37,0.32,1.21,2.39,70.03,71.43,12.68,2018-02-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
2.25,-3.25,8.8,0.0,1.43,2.45,48.75,78.85,15.22,2018-02-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.5,-10.24,1.62,0.01,1.34,2.38,59.89,71.25,9.91,2018-02-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
1.67,-3.44,6.48,0.0,1.35,3.16,48.33,79.06,14.99,2018-02-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-5.22,-9.03,-1.87,0.0,1.5,3.45,63.53,71.39,9.38,2018-02-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
0.86,-5.92,9.39,0.0,1.44,2.41,35.04,79.13,17.15,2018-02-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-5.86,-14.0,2.23,0.0,1.27,2.47,39.64,71.5,15.38,2018-02-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
1.91,-2.96,8.81,0.0,1.52,2.92,27.34,79.2,16.72,2018-02-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-5.18,-11.39,1.63,0.0,1.51,3.25,35.62,71.53,14.13,2018-02-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420
1.77,-2.32,7.96,0.0,1.27,2.13,29.98,79.26,16.04,2018-02-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
