nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,humidity,nasa_pres,solar_radiation,date,location_key,location_name,latitude,longitude,elevation_m
14.15,10.84,18.84,4.71,1.41,3.23,77.45,79.13,13.61,2019-10-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
14.35,10.51,20.11,0.99,1.38,3.02,64.16,79.26,19.68,2019-10-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
12.61,9.28,17.51,0.92,0.97,1.65,64.93,79.2,10.39,2019-10-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.4,6.18,12.62,5.41,1.49,2.81,85.28,79.21,13.21,2019-10-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.28,5.73,17.68,0.2,1.34,2.61,57.93,79.27,19.39,2019-10-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.61,7.37,18.61,1.24,1.19,2.9,60.25,79.34,9.65,2019-10-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.82,6.49,16.72,0.21,1.31,2.51,68.39,79.46,17.3,2019-10-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.47,6.54,20.86,0.0,1.57,3.36,48.29,79.38,20.03,2019-10-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.47,8.52,20.24,0.0,1.58,3.76,50.77,79.41,19.72,2019-10-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.13,7.62,20.41,0.0,1.58,3.71,52.51,79.35,19.77,2019-10-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.33,8.48,20.07,0.0,1.48,3.49,49.37,79.28,19.06,2019-10-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
13.71,8.21,21.35,0.0,1.54,3.55,48.74,79.36,19.7,2019-10-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
14.09,8.42,21.63,0.0,1.54,3.7,48.51,79.43,19.69,2019-10-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
14.58,9.62,21.4,0.0,1.5,3.88,53.07,79.47,19.16,2019-10-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
14.33,8.11,21.99,0.0,1.49,3.75,55.14,79.57,18.68,2019-10-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
14.24,9.38,21.1,0.0,1.52,3.54,58.82,79.54,15.45,2019-10-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
12.26,9.28,16.09,3.16,0.95,2.04,70.69,79.51,11.13,2019-10-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.8,5.72,10.63,8.57,1.1,2.54,86.13,79.55,9.47,2019-10-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.82,5.45,12.98,0.04,1.11,1.65,66.17,79.62,12.36,2019-10-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.23,6.03,18.2,0.0,1.42,3.14,49.48,79.53,16.57,2019-10-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.65,6.51,15.92,0.0,1.26,2.55,53.84,79.38,17.64,2019-10-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.55,5.57,15.8,0.02,1.23,2.57,58.73,79.16,16.63,2019-10-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.14,5.35,15.78,0.11,1.24,2.96,62.14,79.1,15.63,2019-10-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.27,4.72,14.8,0.0,1.19,2.09,56.21,79.25,16.26,2019-10-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.8,4.35,14.44,0.0,1.22,2.08,55.27,79.33,15.35,2019-10-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.07,5.2,16.44,0.0,1.31,2.42,52.6,79.43,16.66,2019-10-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.96,6.19,19.2,0.0,1.43,2.95,50.88,79.4,16.59,2019-10-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
12.5,5.5,19.91,0.0,1.42,3.12,54.92,79.45,16.24,2019-10-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
12.37,6.12,18.46,0.01,1.21,2.25,55.21,79.51,14.94,2019-10-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
11.82,8.54,17.19,0.34,1.17,3.07,59.38,79.39,13.3,2019-10-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
10.95,4.77,17.6,0.08,1.23,2.54,62.94,79.4,14.25,2019-10-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.66,7.23,15.54,7.0,1.26,3.24,73.1,79.34,3.4,2019-11-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
9.21,5.79,13.78,0.97,0.99,2.21,72.48,79.42,10.33,2019-11-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.63,4.42,14.59,0.25,1.24,2.26,63.1,79.4,13.13,2019-11-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.64,4.89,14.16,0.03,1.22,2.35,59.16,79.42,15.44,2019-11-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.37,4.66,13.42,0.37,1.38,3.0,66.97,79.09,13.4,2019-11-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.57,0.99,6.47,20.96,0.9,1.71,94.12,78.7,5.95,2019-11-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.55,-0.02,7.86,4.39,1.03,1.82,81.65,78.94,9.41,2019-11-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.0,-0.63,9.23,1.03,1.08,2.0,64.43,79.37,13.45,2019-11-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.14,-2.44,14.01,0.0,1.51,2.54,45.82,79.46,15.8,2019-11-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.42,-1.38,14.89,0.0,1.48,2.29,43.69,79.33,15.02,2019-11-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.56,1.01,15.34,0.0,1.32,2.17,42.97,79.23,14.66,2019-11-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.06,2.58,15.24,0.0,1.34,1.93,45.22,79.33,10.86,2019-11-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
8.38,4.17,15.31,0.16,1.32,2.89,56.44,79.5,6.75,2019-11-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.96,3.63,8.48,4.21,0.87,1.38,86.65,79.52,8.68,2019-11-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.24,0.92,6.79,17.9,1.14,2.01,92.03,79.39,3.13,2019-11-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.36,1.78,9.2,7.57,1.03,2.17,88.0,79.43,2.62,2019-11-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.56,1.9,13.52,0.06,1.19,1.49,62.51,79.52,12.51,2019-11-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.4,-0.09,14.35,0.0,1.37,2.07,48.87,79.34,13.71,2019-11-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.14,1.64,14.23,0.0,1.35,2.64,40.38,79.28,11.15,2019-11-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.6,4.04,13.37,0.01,1.07,2.2,51.4,79.23,9.97,2019-11-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.42,0.62,3.93,3.34,1.12,1.58,83.59,79.47,3.34,2019-11-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.97,1.02,3.36,11.87,0.95,1.65,91.33,79.38,2.52,2019-11-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.13,-0.02,9.49,0.47,1.13,1.82,74.03,79.34,10.56,2019-11-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.47,2.47,8.06,0.85,1.01,2.15,77.76,79.26,7.09,2019-11-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.44,1.69,8.0,0.31,0.61,1.22,76.06,79.29,11.02,2019-11-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.11,1.82,7.16,2.26,0.64,1.38,79.1,79.31,7.69,2019-11-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.5,0.37,5.37,5.89,0.78,1.79,83.96,79.17,7.81,2019-11-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.29,-2.88,4.9,0.25,1.0,2.06,81.68,79.31,10.32,2019-11-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.56,-4.46,7.58,0.0,1.44,2.37,59.52,79.35,12.93,2019-11-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.7,-5.33,9.23,0.0,1.45,2.46,49.11,79.36,13.07,2019-11-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.52,-5.0,10.0,0.0,1.47,2.68,44.79,79.32,13.48,2019-12-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.29,-4.74,11.59,0.0,1.44,2.42,42.99,79.44,13.36,2019-12-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.36,-3.12,13.37,0.0,1.65,2.64,41.85,79.45,13.13,2019-12-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.22,-2.66,13.77,0.0,1.45,2.35,36.83,79.53,12.71,2019-12-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.31,-1.23,12.21,0.0,1.46,2.36,37.15,79.68,12.58,2019-12-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.26,-1.85,12.3,0.0,1.41,2.12,39.58,79.71,12.6,2019-12-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.88,-2.87,12.74,0.0,1.42,2.29,38.69,79.66,12.53,2019-12-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.98,-2.75,13.17,0.0,1.48,2.31,37.76,79.54,12.66,2019-12-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.68,-0.4,12.11,0.0,1.41,2.61,38.35,79.41,9.57,2019-12-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.0,0.42,11.26,1.2,1.09,1.99,42.54,79.14,11.04,2019-12-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.76,-1.37,4.23,3.78,0.98,2.19,86.99,78.92,7.36,2019-12-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.08,-1.25,4.16,1.67,0.9,2.03,82.64,78.76,4.14,2019-12-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.26,-1.54,2.58,5.08,0.6,1.18,89.28,78.56,5.99,2019-12-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.64,-2.19,2.41,3.01,1.17,3.29,94.34,79.18,3.76,2019-12-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.18,-4.5,3.38,0.1,0.97,1.85,73.1,79.32,10.66,2019-12-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.86,-5.87,6.17,0.0,1.3,1.97,51.83,79.4,12.49,2019-12-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.09,-6.02,8.37,0.0,1.41,2.18,42.89,79.51,12.65,2019-12-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.12,-2.49,5.87,0.0,1.29,1.96,56.07,79.37,6.09,2019-12-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.31,-0.68,6.7,0.0,1.15,2.75,64.14,79.24,9.07,2019-12-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.11,-1.87,5.25,0.01,1.08,2.09,65.31,79.06,11.4,2019-12-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.39,-2.89,5.7,0.0,1.26,2.5,59.46,79.15,12.53,2019-12-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.82,-2.82,6.58,0.0,1.18,2.04,51.87,79.29,12.43,2019-12-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.4,-3.97,8.81,0.0,1.22,2.02,45.44,79.14,10.88,2019-12-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.15,-1.86,5.85,0.0,1.18,2.1,49.98,79.26,10.8,2019-12-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.53,-5.82,7.55,0.0,1.32,2.89,45.27,79.2,12.21,2019-12-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.18,-6.41,10.54,0.0,1.4,3.02,35.46,79.24,13.06,2019-12-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.11,-2.56,11.84,0.0,1.34,2.03,32.16,79.22,12.51,2019-12-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.14,-1.89,10.51,0.0,1.27,1.97,34.33,79.18,12.58,2019-12-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.99,-0.54,9.55,0.0,1.2,2.2,35.4,79.24,10.55,2019-12-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.41,-0.79,8.3,0.0,1.25,3.0,40.38,79.1,10.25,2019-12-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.69,-3.59,2.56,0.0,1.13,2.26,60.69,79.18,8.23,2019-12-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.03,-3.13,5.31,0.18,1.29,2.97,58.19,79.39,6.39,2020-01-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.92,-3.38,0.69,2.48,1.03,1.95,90.64,79.55,5.45,2020-01-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.85,-3.33,1.14,5.16,0.83,1.86,91.53,79.18,3.82,2020-01-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.36,-6.11,1.68,0.79,0.91,2.0,77.38,78.96,8.19,2020-01-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-3.12,-7.07,2.54,0.34,1.17,2.4,65.88,79.09,4.25,2020-01-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.43,-3.77,-0.31,12.94,0.65,1.2,88.04,78.99,2.06,2020-01-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-3.18,-5.25,-0.9,5.79,0.71,1.4,92.28,78.78,5.7,2020-01-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.05,-9.63,0.17,0.23,0.93,1.53,76.42,78.74,9.99,2020-01-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-5.09,-12.0,3.62,0.0,1.33,1.85,53.58,79.16,12.99,2020-01-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.11,-9.44,5.25,0.0,1.82,3.11,53.27,79.3,13.13,2020-01-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.06,-6.9,4.73,0.81,1.82,3.36,59.82,79.3,4.97,2020-01-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.69,-3.4,1.51,8.81,1.09,2.0,91.15,79.03,2.89,2020-01-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.35,-4.27,-1.08,26.38,0.61,0.9,97.57,78.22,0.95,2020-01-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.54,-12.29,-1.4,4.34,0.86,1.96,89.16,78.85,12.14,2020-01-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-6.51,-13.06,-0.2,0.04,1.56,2.0,71.77,78.98,8.87,2020-01-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.98,-11.05,3.45,0.01,1.71,2.72,66.6,79.03,13.53,2020-01-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-3.86,-8.58,3.0,0.0,1.51,2.54,59.72,78.97,12.4,2020-01-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-3.21,-7.78,3.62,0.0,1.25,2.2,57.39,79.13,13.54,2020-01-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-4.31,-9.19,1.31,0.0,1.68,3.03,64.33,79.18,13.07,2020-01-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.48,-4.73,1.0,0.88,1.01,1.65,76.44,78.98,10.54,2020-01-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-3.15,-4.57,-1.54,5.32,0.7,1.8,95.01,78.97,3.77,2020-01-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.98,-7.46,0.56,0.25,1.0,2.32,86.65,79.32,10.81,2020-01-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-3.91,-10.0,4.34,0.0,1.53,2.85,58.94,79.31,14.38,2020-01-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.49,-6.71,2.76,0.01,1.83,3.06,67.85,79.14,7.04,2020-01-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.2,-3.11,4.09,0.01,0.91,2.04,84.42,79.0,8.79,2020-01-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.03,-6.15,3.94,0.0,0.9,1.58,76.36,78.96,13.54,2020-01-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.92,-6.25,1.37,0.1,1.14,1.84,76.32,78.71,10.83,2020-01-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.42,-3.2,4.69,1.09,0.9,1.59,71.96,78.54,4.62,2020-01-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.05,-3.86,2.77,2.91,1.03,2.04,83.53,78.95,5.46,2020-01-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.75,-7.47,5.1,0.0,1.13,2.31,61.49,79.11,14.24,2020-01-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.17,-6.35,3.3,0.0,1.1,2.19,65.78,78.79,10.74,2020-01-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.34,-6.49,5.6,0.0,1.35,2.23,59.48,79.14,14.91,2020-02-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.2,-6.52,6.5,0.0,1.43,2.86,57.73,79.32,15.31,2020-02-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.64,-6.03,6.45,0.0,1.32,2.47,59.6,79.12,13.43,2020-02-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-2.17,-3.8,-0.12,0.38,0.9,1.52,79.27,79.01,6.34,2020-02-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.28,-7.49,4.98,0.0,1.2,2.55,59.95,79.06,14.11,2020-02-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.33,-3.46,3.91,0.02,1.03,1.29,56.96,78.89,11.34,2020-02-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.58,-6.93,8.29,0.0,1.26,2.41,46.32,79.31,16.62,2020-02-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.9,-6.99,10.81,0.0,1.52,2.37,45.01,79.5,16.98,2020-02-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.44,-4.79,9.13,0.0,1.43,2.34,48.11,79.49,16.55,2020-02-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.35,-4.31,9.07,0.0,1.26,2.05,52.51,79.32,16.43,2020-02-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.87,-2.22,4.28,1.76,1.11,2.06,84.91,79.43,4.38,2020-02-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.61,-0.51,3.03,3.46,0.64,1.33,92.18,79.46,6.63,2020-02-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.34,-0.49,4.92,6.58,1.54,3.86,95.33,79.2,5.4,2020-02-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.66,-5.55,10.79,0.0,1.65,2.36,54.59,79.21,18.17,2020-02-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.07,-5.69,11.11,0.0,1.59,2.6,39.69,79.07,17.98,2020-02-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.56,-3.06,11.68,0.0,1.13,1.7,39.79,79.35,18.68,2020-02-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.14,-4.6,12.15,0.0,1.36,2.57,41.06,79.54,18.83,2020-02-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.46,-2.97,12.4,0.0,1.48,2.55,47.07,79.13,17.25,2020-02-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.64,-0.93,4.46,2.14,1.51,2.68,79.42,78.94,6.21,2020-02-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.15,-1.73,6.35,5.52,1.64,3.06,77.79,79.33,10.1,2020-02-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.44,-2.79,10.91,0.0,1.51,2.55,52.8,79.46,17.95,2020-02-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.98,-1.03,9.36,0.0,1.3,1.96,68.05,79.66,15.02,2020-02-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.5,-2.17,11.73,0.0,1.36,2.16,63.76,79.49,18.53,2020-02-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.32,-0.95,10.17,8.73,1.31,2.23,64.11,79.21,17.5,2020-02-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.91,-0.88,10.97,2.37,1.5,3.06,67.56,79.15,17.78,2020-02-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.47,0.84,14.45,0.0,1.38,2.78,53.15,79.26,19.03,2020-02-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.72,4.07,12.48,6.4,1.23,3.13,73.96,79.21,14.14,2020-02-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.53,0.25,5.09,29.82,1.08,1.85,89.45,79.09,7.42,2020-02-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.95,-0.2,7.77,10.61,1.04,1.49,83.61,79.14,4.03,2020-02-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.05,1.65,9.51,0.97,1.08,1.72,71.11,79.24,16.88,2020-03-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.71,-0.46,12.54,0.01,1.49,2.79,64.64,79.13,19.79,2020-03-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.82,2.3,11.92,0.0,1.2,2.49,64.57,78.99,19.94,2020-03-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.61,0.27,8.34,3.72,1.63,3.22,81.28,78.85,11.57,2020-03-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.53,-0.27,6.22,35.08,1.0,1.93,86.8,78.71,3.78,2020-03-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.08,-1.43,0.9,12.96,1.08,2.16,88.16,78.68,4.59,2020-03-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.51,-1.46,0.39,34.66,1.25,2.24,95.47,78.67,3.92,2020-03-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-0.05,-2.41,1.16,39.49,1.7,3.17,92.11,79.08,9.47,2020-03-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
-1.89,-7.45,1.24,0.14,1.34,1.83,70.89,79.1,15.01,2020-03-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
0.6,-2.3,3.62,2.73,1.11,1.59,65.56,78.85,14.29,2020-03-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.44,-1.71,6.8,0.08,1.2,1.44,68.23,78.75,14.43,2020-03-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
1.71,-0.98,5.47,10.51,1.49,2.92,75.55,78.81,7.51,2020-03-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
2.73,-1.4,6.47,0.05,1.0,1.93,63.82,79.06,15.01,2020-03-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
3.89,1.09,7.1,0.01,1.16,2.22,68.17,79.18,17.88,2020-03-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.71,-0.14,9.98,0.07,1.27,1.95,67.15,79.38,20.7,2020-03-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
5.87,-1.39,12.7,0.0,1.3,2.28,62.23,79.32,20.56,2020-03-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.93,3.07,11.51,1.8,1.13,2.01,70.76,79.4,20.14,2020-03-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.29,2.81,12.59,0.81,1.27,2.53,74.87,79.34,22.16,2020-03-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.31,4.27,11.32,0.03,1.22,2.32,77.28,79.07,20.58,2020-03-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
6.11,3.07,9.88,2.02,1.25,2.47,84.19,79.03,18.99,2020-03-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
4.15,0.66,7.71,21.05,1.56,2.89,92.33,78.99,9.99,2020-03-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
7.1,2.53,12.19,0.49,1.2,2.54,73.53,79.21,23.22,2020-03-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980
