tavg,tmin,tmax,prcp,wspd,wpgt,pres,humidity,solar_radiation,month,day_of_year,quarter,temp_range,high_humidity,pressure_anomaly,prcp_7day_avg,tavg_7day_avg,wspd_7day_avg,location_encoded,flood_event
0.3382993407301204,0.4611160099646599,0.2390402474241205,0.23405440004158246,0.033657535597669354,0.06054914644000082,-0.35084328172443147,0.6023289324514642,0.21122384704763006,0.46181519059293225,0.3263798444361242,0.47191186163644677,-1.1798709410487371,1.3800984447392575,-0.27537228210144865,0.312474014283646,0.7775295803431449,0.07702026396203154,-0.9993481802675164,0
0.062034809163317564,0.07573187836064343,0.06313324994871727,-0.11982411736416938,0.03078041854346939,0.016934660114274715,0.5271501763858507,-0.25101666622514196,0.11706551556643562,-0.9997418956074263,-1.1091265452906764,-1.3307170095875394,-0.06166935139086809,-0.724585991536952,0.6046528305638821,-0.33986331203933895,0.03429745188321864,0.024239913258474494,-0.9993481802675164,0
-0.21031416211356202,-0.2217269292338301,-0.33844955404391086,1.4892876144528244,0.03509609412476933,0.06024626806273884,-0.33932609600370195,0.6727025768139212,-0.019173452947095066,-0.9997418956074263,-0.860305437738031,-1.3307170095875394,-0.6694392175318752,1.3800984447392575,-0.26382844590557636,0.5780455436839603,-0.2990980509190543,0.03620032372980889,-0.9993481802675164,0
-0.35562495509515596,-0.38795390994838885,-0.26293825756666456,-0.11982411736416938,0.03078041854346939,0.017843295246060664,0.544425954966945,0.41544781020005106,-0.08845538574066529,-1.292053312847498,-1.1952569286742845,-1.3307170095875394,0.6505609604931241,1.3800984447392575,0.4693033580929052,2.2217427969559167,-0.8437235188960114,0.01416091567027135,1.000652244878566,0
-0.48875400495254434,-0.574740543540801,-0.41739318217921384,-0.11982411736416938,0.020230989344736217,0.015723146605226765,-0.6145868347291381,-0.49940956651188784,-0.04637474870832901,1.3387494423131474,1.2833841042539913,1.3732262972484397,0.8096257301472162,-0.724585991536952,-0.6923913577517095,-0.17597560936706286,-1.2255083563498554,-0.016412043680611447,1.000652244878566,0
-0.06848386716745541,-0.2129781407751691,0.08029490823900046,-0.11982411736416938,0.0041404458193957,0.006333916910105168,0.5451937673483267,-0.5390273218566785,-0.1079845211589871,1.3387494423131474,1.4269347432266715,1.3732262972484397,1.6002013763384475,-0.724585991536952,0.47007294717262976,-0.43397249704723023,-0.45099848404268145,0.004921834547751797,1.000652244878566,0
0.5275514214097412,0.5569152435869976,0.6337583881006355,-0.06129459158459211,0.002808447183192015,0.06751534911702652,0.489527369698134,0.01457868046131549,0.20331919699735695,0.46181519059293225,0.40294018522155356,0.47191186163644677,0.48437388772019346,-0.724585991536952,0.41427773889258035,-0.04835437311246031,1.1633819270865418,-0.08830889314312712,1.000652244878566,0
-0.5018058725856217,-0.39714013782998286,-0.5812870188514188,-0.07480140522603303,0.007763482109869725,0.04631386270868743,-0.3327996907619554,-0.08238056288251391,-0.18633355253963532,-1.292053312847498,-1.3292375250487858,-1.3307170095875394,-1.061165889068071,-0.724585991536952,-0.2572869387279157,-0.46381199473265866,-1.0726261106390949,0.031967144742763576,-0.9993481802675164,0
-0.05978262207873717,-0.07299752543659334,0.02022910422300914,-0.11982411736416938,0.03344441581587675,0.01208860607808292,0.5367478311531253,0.016663825479462314,-0.05125703256290948,1.3387494423131474,1.379084530235778,1.3732262972484397,0.508114898116326,-0.724585991536952,0.6142726940604423,-0.013924183475427194,-0.17749354905554124,0.036838660243728415,-0.9993481802675164,0
-0.7202071243124485,-0.718658113685774,-0.8202631105436131,0.025149015720629716,0.008722521127936379,0.0011849844966513902,-0.35583406220341407,0.47357122758089515,-0.009176395530573195,-1.292053312847498,-1.2335370990669992,-1.3307170095875394,-0.638575904016902,1.3800984447392575,-0.28037461111965983,1.167949459465126,-0.9494787604243722,0.018965237853981517,-0.9993481802675164,0
0.04463231898588123,0.024988905300409713,-0.010661880699500815,0.028300605570299255,0.027903301489269432,0.03177570060011207,-0.3412456269571568,-0.004187624702006306,0.2660914179848199,-0.4151190611272829,-0.3913733504272761,-0.42940257397554626,-0.1946190096092139,-0.724585991536952,-0.2657524186048884,-0.13603658938810428,0.11045805685656089,0.028338705611010415,-0.9993481802675164,0
-0.181600053320792,-0.1517366215645422,-0.22561165078529846,-0.11036934781516075,0.011120118673103006,0.006636795287367152,-0.33203187838057285,-0.02243264361079149,-0.1486702199471575,1.3387494423131474,1.321664274646706,1.3732262972484397,-0.42490681045170414,-0.724585991536952,-0.25651734964819023,-0.2602148066790037,-0.2006362743236839,-0.0003864375153684394,-0.9993481802675164,0
0.06856074297985623,0.06960772643958073,0.10432122984539711,-0.11982411736416938,0.03797321117896928,0.05691460591285698,-0.32780891028297193,-0.4962818489846676,0.09172413746408947,1.0464380250730756,0.9580026559159165,1.3732262972484397,0.1994817629665962,-0.724585991536952,-0.2522846097097037,-0.3683256021392871,0.1476266762266081,0.03226951467040962,-0.9993481802675164,0
-0.5453120980292127,-0.35908290803480764,-0.6971282123108309,0.10889126029756335,-0.012376337269529983,-0.017290596516329807,-0.35583406220341407,0.7162299790677371,-0.23980618523265929,1.631060859553219,1.5991955099938875,1.3732262972484397,-1.9087199602100224,1.3800984447392575,-0.28037461111965983,-0.21752137152908227,-0.9696760479311147,-0.01550493389767318,-0.9993481802675164,0
0.1403460149617814,-0.059874342748601865,0.38062392831895736,-0.11982411736416938,0.0294484199072657,0.05237143025392718,0.5355961125810521,0.024222476170244693,0.19029977338514237,-0.7074304783673546,-0.7646050117562443,-0.42940257397554626,2.4311367402031054,-0.724585991536952,0.4604530836760695,-0.02769625933024071,0.004843074269218843,0.06791556947402133,1.000652244878566,0
0.4013833676233273,0.48255054168837924,0.3334293680206785,-0.11532184615035575,0.02412042536245097,0.058126119421904925,0.5133295535209752,-0.23329293357089356,0.13124738771545502,0.7541266078330039,0.8144520169432364,0.47191186163644677,-0.7738996632748603,-0.724585991536952,0.4381350003640499,-0.18607513166059259,0.7468128722599741,0.05867648835150188,1.000652244878566,0
0.5536551566758958,0.49567372437637075,0.5951446569474982,-0.05679232037077848,-0.01450753508745588,0.05115991674487923,0.5014284616095546,-0.2846396296427602,0.2051791146562447,0.7541266078330039,0.6996115057650923,0.47191186163644677,0.6030789397008589,-0.724585991536952,0.42620636962831515,-0.16541701787837265,1.0259281648878757,-0.11098663771658415,1.000652244878566,0
0.6406676075630778,0.6706494935495905,0.5436596820766483,-0.0973127612951012,0.0294484199072657,0.04843401134952135,0.4795458087401687,0.49285881899875356,0.21122384704763006,0.46181519059293225,0.4220802704179109,0.47191186163644677,-0.6314536008980622,1.3800984447392575,0.5569383076209434,-0.12410079031393305,1.321874530438064,0.06371598714560343,-0.9993481802675164,0
0.5362526664984595,0.5919103974216415,0.5736925840846441,0.015244019050239708,-0.003851545997826407,0.06842398424881249,0.5075709606606104,-0.12121638884549941,0.13101489800809407,0.46181519059293225,0.40294018522155356,0.47191186163644677,-0.037928340994734244,-0.724585991536952,0.4323630822661138,0.08477569348406734,1.1241094236012086,-0.07990972848629117,1.000652244878566,0
0.601512004663846,0.6269055512562856,0.5350788529315067,-0.11982411736416938,0.03877241036069149,0.05358294376297513,0.47570674683325886,0.0046742416251177935,0.2570243193977419,-0.1228076438872112,-0.1712623706691667,-0.42940257397554626,-0.4415255177289974,-0.724585991536952,0.5530903622223193,-0.47758407058747204,1.170394874137494,0.11411097508661905,-0.9993481802675164,0
-0.3865143751601055,-0.2615339167207376,-0.5109242198612576,0.4290027435997129,0.023108106398936176,0.01996344388689458,-0.3220503174226076,0.5590621733249168,-0.29165138997415646,-1.292053312847498,-1.1856868860761058,-1.3307170095875394,-1.4077846408516141,1.3800984447392575,-0.24651269161176795,0.24246596202167858,-0.8858012012017251,0.0210818273475042,-0.9993481802675164,0
0.014177961175367487,-0.0380023716019494,0.1703936142629876,-0.09281049008128757,0.010800439000414122,0.010574214191772981,0.5494167354459276,-0.14154655277243142,-0.05218699139235335,1.3387494423131474,1.206823763468562,1.3732262972484397,1.1491221788119192,-0.724585991536952,0.4743056871111163,-0.3857702315553841,0.14369942587807472,-0.016076077094338028,1.000652244878566,0
0.5275514214097412,0.5875360031923111,0.5264980237863651,0.6275529041288943,-0.001187548725419036,0.05964051130821486,0.5002767430374818,0.15741111420437615,0.08102961092548465,0.16950377335286052,0.2019692906598015,0.47191186163644677,-0.27533844495606596,-0.724585991536952,0.42505198600872807,0.8950328229422445,1.2166803246737792,-0.07655006262355676,1.000652244878566,0
0.3056696716474272,0.2725796186805156,0.49217470720579853,-0.07930367643984666,0.017460432181432547,0.015117389850702784,0.5110261163768292,-0.03311901182879411,0.09497899336714312,-0.1228076438872112,-0.2286826262582387,-0.42940257397554626,1.2440862203964511,-0.724585991536952,0.4358262331248754,0.3349684048465073,0.49855454665626203,-0.06731098150103726,1.000652244878566,0
0.5754082693976913,0.675023887778921,0.42781848861723637,-0.029778693087896657,0.008136441728006757,0.04540522757690147,0.4849204954098424,0.4198787433636132,0.18286010274959127,0.46181519059293225,0.41251022781973223,0.47191186163644677,-1.2962018919897889,1.3800984447392575,0.562325431179017,-0.09885198458010806,1.2180829140839693,-0.039593738133478655,-0.9993481802675164,0
-0.011925774090787093,-0.09705669369791103,0.002209363018211654,-0.11982411736416938,0.029821379525402737,0.02541525467761034,-0.32934453504573624,-0.31878387931491525,0.19146222192194726,-0.9997418956074263,-0.889015565532567,-1.3307170095875394,0.5389782116312988,-0.724585991536952,-0.25382378786915366,-0.48056802035601465,-0.12714058922970375,0.04617853134213,-0.9993481802675164,0
0.15165763357711504,0.15665817160325754,0.1356412562251639,-0.11982411736416938,0.049002159886735785,0.07690457881214811,-0.6222649585429574,0.08834068547826096,0.16263349820918652,0.7541266078330039,0.651761292774199,0.47191186163644677,-0.09965496802468149,-0.724585991536952,-0.7000872485489572,-0.4504989880730062,0.3135530034521399,0.08306766251495339,1.000652244878566,0
0.6276157399300005,0.6312799454856161,0.5736925840846441,-0.11982411736416938,0.0547563939951357,0.041467808672495644,0.4745550282611856,0.14203316969554292,0.2805057798412003,-0.1228076438872112,-0.14255224287463067,-0.42940257397554626,-0.2515974345599325,-0.724585991536952,0.5519359786027318,-0.47299337863586766,1.3120564045667307,0.12754963853755655,-0.9993481802675164,0
-0.16376250088891967,-0.19679288212664628,-0.13722911059033968,-0.11982411736416938,0.026464742962169444,0.03450160599546995,-0.6099799604408461,-0.11496095379105875,0.011515188424553494,1.0464380250730756,0.9771427411122738,1.3732262972484397,0.30869041078880816,-0.724585991536952,-0.6877738232733605,-0.4867654544906807,-0.41242727526244394,0.05978517808620421,1.000652244878566,0
0.18820286294973154,0.07573187836064343,0.16824840697670215,-0.11982411736416938,0.029821379525402737,0.02026632226415656,-0.33126406599919117,-0.237984509861724,0.29817499760063426,-0.4151190611272829,-0.4966438190072415,-0.42940257397554626,0.5199854033143924,-0.724585991536952,-0.2557477605684657,-0.45394200703670945,0.07062451760715173,0.051016450184467474,-0.9993481802675164,0
-0.21640503367566477,-0.2173525350044996,-0.005513383212415797,-0.11982411736416938,0.008136441728006757,0.0026993763829613296,0.5532557973528375,-0.16317993233570513,-0.10984443881787488,1.631060859553219,1.493925041413922,1.3732262972484397,1.1491221788119192,-0.724585991536952,0.4781536325097404,-0.2985470844749004,-0.29250588069115935,-0.06731098150103723,1.000652244878566,0
-0.485708569171493,-0.37351840899159816,-0.5825741432231901,-0.11937389024278804,0.010640599164069679,0.010271335814510998,-0.33663875266886484,0.09146840300548138,-0.11402925355037241,1.631060859553219,1.666185808181138,1.3732262972484397,-1.1964896483260297,-0.724585991536952,-0.26113488412653935,-0.4151506600456519,-1.2130253105991602,-0.0006888074430145968,-0.9993481802675164,0
0.5057983086879456,0.4475553878537353,0.5522405112217899,0.04675991754693517,0.0001444499107846496,0.030564187091064118,0.49797330589333577,-0.04849695633762736,0.21843102797582023,0.46181519059293225,0.3455199296324815,0.47191186163644677,0.6268199500969914,-0.724585991536952,0.42274321876955356,1.8935083224162021,1.0904472777566374,-0.08494922728039273,1.000652244878566,0
-0.4996305613134421,-0.620234243525838,-0.38221178268413314,-0.11982411736416938,0.015435794254402948,0.01239148445534491,-0.6099799604408461,-0.8296444087608983,-0.03172789714458767,1.3387494423131474,1.2451039338612766,1.3732262972484397,1.2512085235152914,-0.724585991536952,-0.6877738232733605,0.3159170332473492,-1.2622561988968457,0.012615469373413566,1.000652244878566,0
-0.45612433586985107,-0.4920644926064546,-0.4345548404694971,-0.11982411736416938,0.0274237819802361,0.029352673582016185,-0.3339514093340282,-0.4835103357485179,0.03569411799009476,-1.292053312847498,-1.30052739725425,-1.3307170095875394,0.26595659207576827,-0.724585991536952,-0.2584413223475027,-0.37108001731025003,-0.9888915228507242,0.023198416841026834,-0.9993481802675164,0
0.09858003853593399,0.023676587031610553,0.1077535615034537,-0.11982411736416938,0.020710508853769537,0.02995843033654015,-0.6234166771150301,-0.02243264361079149,0.3367682890225559,-0.1228076438872112,-0.06599190208920132,-0.42940257397554626,0.4677551804428994,-0.724585991536952,-0.7012416321685443,-0.4087236913134062,0.0654349367894467,0.02471026647925731,1.000652244878566,0
0.10293066108029315,0.1116019110411535,0.02537760171009416,-0.11937389024278804,0.028382820998302753,0.03965053840892373,-0.33433531552471885,-0.3247786712420874,0.27213615037620525,-0.7074304783673546,-0.5923442449890283,-0.42940257397554626,-0.46526652812513036,-0.724585991536952,-0.2588261168873648,-0.24024529668952413,0.14636434575743665,0.05464488931622058,-0.9993481802675164,0
0.005041653832213419,-0.013505763917698619,-0.004226258840644505,-0.11982411736416938,0.03509609412476933,0.0472224978404734,-0.3301123474271179,-0.17282372804463436,0.2221508632935958,-0.7074304783673546,-0.7646050117562443,-0.42940257397554626,0.04991339747095756,-0.724585991536952,-0.2545933769488782,-0.30795800297568954,-0.23976851886799774,0.07550841432380107,-0.9993481802675164,0
-0.34126790069877094,-0.4242613820518319,-0.30927473495042934,-0.11982411736416938,0.003927326037603111,0.005425281778319203,-0.6076765232967002,-0.30523043669696054,0.12194779942101609,-0.9997418956074263,-0.9272957359252817,-1.3307170095875394,0.5912084345027914,-0.724585991536952,-0.6854650560341858,-0.4851587123076192,-0.9252139636280773,0.01866286792633541,1.000652244878566,0
0.42313648034512286,0.4038114455604304,0.4020760011818114,-0.11532184615035575,0.03477641445208044,0.03662175463630386,0.5048836173257734,-0.07690705720987835,0.2623715826670443,-0.1228076438872112,-0.23825266885641738,-0.42940257397554626,0.03329469019366391,-0.724585991536952,0.5823347472518621,0.15822676470973782,0.7145533158255937,0.0796743999935917,-0.9993481802675164,0
-0.25556063657489664,-0.2348501119218216,-0.2500670138489521,-0.11982411736416938,0.016128433545228856,0.01208860607808292,0.5348283001996704,-0.2562295287705092,-0.022428308850148713,-1.5843647300875698,-1.4632181214232873,-1.3307170095875394,-0.10915137218313452,-0.724585991536952,0.6123487213611303,0.3211963289916947,-0.6515687696999178,-0.04463323692758023,-0.9993481802675164,0
0.2156117849791938,0.25289484464852835,0.11847959793488072,-0.11982411736416938,0.02502618443506947,0.03268433573189803,-0.34585250124544886,0.2551522869300107,0.18541748953056197,0.7541266078330039,0.7091815483632711,0.47191186163644677,-0.7169212383241412,1.3800984447392575,-0.2703699530832375,-0.33710889686837675,0.47134431209856686,0.007172810675783827,-0.9993481802675164,0
0.22300784330460421,0.1938405225525667,0.33771978259324925,0.39343480101058526,-0.001187548725419036,0.04994840323583128,0.5482650168738549,0.27496116460240566,-0.19865550702976692,1.0464380250730756,0.9675726985140951,1.3732262972484397,0.8167480332660559,1.3800984447392575,0.4731513034915293,-0.14246355812035075,0.6542419711874035,-0.06899081443240444,1.000652244878566,0
0.5667070243089731,0.6181567627976245,0.46643221977037364,-0.09281049008128757,0.009468440364210436,0.03450160599546995,0.4868400263632973,0.3380368014013485,0.25307199437260536,0.46181519059293225,0.37423005742701754,0.47191186163644677,-0.773899663274861,1.3800984447392575,0.5642494038783291,0.07329896360505694,1.222290682314541,-0.047152986324630976,-0.9993481802675164,0
0.22735846584896338,0.24195885907520212,0.3248485388755368,0.2898825630928715,-0.003851545997826407,0.04358795731332955,0.5179364278092672,0.11310178256875511,-0.030100469193060853,1.0464380250730756,0.9005824003268444,1.3732262972484397,0.48437388772019263,-0.724585991536952,0.442752534842399,-0.11032871445911982,0.6668652758791174,-0.08998872607449429,1.000652244878566,0
0.04028169644152207,-0.059874342748601865,0.13177988310985017,-0.11982411736416938,0.022788426726247278,0.025112376300348356,0.5256145516230869,0.3156214924562697,0.08149459034020659,-0.9997418956074263,-0.9272957359252817,-1.3307170095875394,1.0541581372273863,1.3800984447392575,0.4504484256396472,0.14215934287912219,0.003440484859028384,0.046917657831931504,1.000652244878566,0
-0.4291504760948247,-0.2934669945948502,-0.5984486771417021,0.17597510138338654,-0.008540181197263368,-0.019107866779901724,-0.6291752699753954,0.6385583271417661,-0.08938534457010917,-0.7074304783673546,-0.6784746283726363,-0.42940257397554626,-1.7187918770409576,1.3800984447392575,-0.7070135502664808,3.188542521963805,-0.8355885003169068,0.034688474091578415,1.000652244878566,0
0.21822215850580923,0.19646515909016504,0.22273667204835146,-0.11982411736416938,0.03078041854346939,0.03934766003166174,-0.33932609600370195,-0.40662061320435205,0.10846339639407956,1.0464380250730756,0.9292925281213805,1.3732262972484397,0.1662443484120093,-0.724585991536952,-0.26382844590557636,-0.18171397430656844,0.40458105617350115,0.055854369026805004,-0.9993481802675164,0
-0.3512743325507968,-0.4010770926363803,-0.20287245355067318,-0.11982411736416938,0.001476448546988335,-0.0009351641441825162,0.5348283001996704,-0.34797590956897134,-0.12658369774786501,1.631060859553219,1.7044659785738527,1.3732262972484397,1.0541581372273872,-0.724585991536952,0.45968349459634494,-0.4867654544906807,-0.8226846777431545,-0.03371432287369347,1.000652244878566,0
0.06638543170767673,0.0844806668193044,0.024519518795579863,-0.08830821886747393,0.04276840626930254,0.049342646481307297,0.5271501763858507,0.4949439640169007,0.06615026965438231,-0.9997418956074263,-0.9942860341125324,-1.3307170095875394,-0.3228204657483324,1.3800984447392575,0.6046528305638821,0.6081145759669703,-0.0007672833715429905,0.09731264577294711,-0.9993481802675164,0
-0.46047495841421027,-0.4400092012774217,-0.4444227939864099,-0.11982411736416938,0.032218977070569366,0.035713119504517894,-0.34354906410130287,-0.8640493015603217,0.021512245841075365,-1.292053312847498,-1.3483776102451432,-1.3307170095875394,-0.07116575554932113,-0.724585991536952,-0.26806118584406297,-0.4867654544906807,-1.0587404754782093,0.046480901269776054,-0.9993481802675164,0
-0.29993698652735945,-0.31752616285616786,-0.30112294726254474,-0.11982411736416938,0.019271950326669562,0.01996344388689458,-0.33894218981301083,-0.16317993233570513,0.06057051667771897,-0.9997418956074263,-1.0899864600943192,-1.3307170095875394,0.05703570058979734,-0.724585991536952,-0.2634436513657139,0.1866890548096848,-1.0733274053441901,0.016243908505166726,-0.9993481802675164,0
0.19124829873078292,0.023676587031610553,0.27979918586354335,-0.11982411736416938,0.03030089903443606,0.05055415999035525,-0.6268718328312494,-0.21348405589849836,0.33072355663117065,0.16950377335286052,0.24024946105251616,0.47191186163644677,1.4197696973278364,-0.724585991536952,-0.7047047830273063,-0.3600623566263995,0.2560468376343309,0.05434251938857448,1.000652244878566,0
0.5014476861435867,0.5219200897523537,0.45356097605266116,0.15481442667846243,0.002808447183192015,0.05873187617642891,0.4991250244654086,0.012754178570436972,0.05940806814091409,0.46181519059293225,0.3933701426233749,0.47191186163644677,-0.3228204657483328,-0.724585991536952,0.4238976023891406,-0.04605902713665819,1.1451482647540656,-0.08998872607449429,1.000652244878566,0
-0.2768786870422562,-0.1241779379197601,-0.42382880403807005,-0.11667252751449984,-0.009019700706296695,-0.02122801542073564,-0.32780891028297193,-0.024517788628938313,-0.13239594043188938,1.3387494423131474,1.4173647006284926,1.3732262972484397,-1.6713098562486917,-0.724585991536952,-0.2522846097097037,-0.48492917771003924,-0.5317876340696521,-0.007038575923582546,-0.9993481802675164,0
-0.12069133769976458,0.014490359150016521,-0.23719577013123963,0.4384575131487216,0.014796434909025179,-0.0015409208987064906,0.5432742363948718,0.5921638504879982,-0.2451534485019617,1.631060859553219,1.522635169208458,1.3732262972484397,-1.3911659335743207,1.3800984447392575,0.620814201238103,0.5231867748622883,-0.042844965677256736,0.03347899438099405,-0.9993481802675164,0
-0.48179300888156984,-0.46231861184700723,-0.34874654901808083,-0.11982411736416938,0.03610841308828412,0.03965053840892373,0.5402029868693441,-0.025039074883474927,-0.050094584026104595,-1.5843647300875698,-1.5684885900032526,-1.3307170095875394,0.579337929304725,-0.724585991536952,0.4650706181544186,0.8468305574503981,-1.0204497845800096,-0.0034773301090841127,1.000652244878566,0
-0.13809382787720098,-0.26109647729780455,0.08029490823900046,-0.11982411736416938,0.028116421271062023,0.02814116007296822,0.5532557973528375,-0.050582101355774185,-0.12704867716258697,1.631060859553219,1.7140360211720316,1.3732262972484397,1.8613524906959118,-0.724585991536952,0.4781536325097404,-0.4661073407084611,-0.37806383471277766,-0.016915993560021672,1.000652244878566,0
0.37963025490153185,0.4256834167070828,0.35059102631096173,-0.11982411736416938,0.0294484199072657,0.05842899779916691,0.5114100225675202,0.021616044897561255,0.14031448630253301,0.7541266078330039,0.8048819743450577,0.47191186163644677,-0.37030248654059794,-0.724585991536952,0.43621102766473785,-0.036877643233449484,0.7524232299007358,0.05783657188581824,1.000652244878566,0
-0.15375606903689373,-0.18323226001572174,-0.10376387692428737,-0.11982411736416938,0.036534652651869316,0.06690959236250255,-0.6145868347291381,-0.3823808023683947,0.06708022848382626,1.0464380250730756,0.9580026559159165,1.3732262972484397,0.4202731596506334,-0.724585991536952,-0.6923913577517095,-0.4351201700351315,-0.43192326806409137,0.06885627591558706,1.000652244878566,0
0.5449539115871777,0.5700384262749891,0.5093363654960817,-0.05679232037077848,-0.029159520085696406,0.0632750518353587,0.5056514297071555,0.09746319493265374,0.12822502151976237,0.16950377335286052,0.17325916286526546,0.47191186163644677,-0.27533844495606596,-0.724585991536952,0.43043910956680176,0.013619968234198842,1.0918498671668282,-0.1311446328929904,1.000652244878566,0
-0.35562495509515596,-0.2785940542151265,-0.45171649875978026,0.2538643933823625,0.044100404905506235,0.01996344388689458,0.5467293921110911,0.49755039528958417,-0.17633649512311342,-1.5843647300875698,-1.5110683344141806,-1.3307170095875394,-0.9875687568400585,1.3800984447392575,0.6242773520968651,-0.11721475238652626,-0.7623733331049645,0.11915047388072059,-0.9993481802675164,0
0.10989165715126772,0.08885506104863487,0.11890863939213787,-0.11982411736416938,0.03877241036069149,0.022386470904990477,0.5405868930600352,-0.11834931444554748,-0.00010929694349519971,1.0464380250730756,1.063273124495882,1.3732262972484397,0.17574075257046318,-0.724585991536952,0.6181206394590664,0.14675003483072663,0.44806132788940556,0.11915047388072059,-0.9993481802675164,0
-0.20770378858694657,-0.059874342748601865,-0.36590820730836404,0.42495069950728065,-0.003851545997826407,0.03238145735463603,0.5371317373438164,0.7826939765211686,-0.08636297837441653,-1.292053312847498,-1.204826971272463,-1.3307170095875394,-1.699799068724051,1.3800984447392575,0.4619922618355195,0.3602172105803311,-0.34580427827839694,-0.04463323692758023,1.000652244878566,0
-0.8172260070516564,-0.8630131232536804,-0.8164017374282994,-0.11802320887864393,0.033657535597669354,0.007545430419153116,-0.33971000219439257,0.2598438632208409,-0.17284914951269884,-1.5843647300875698,-1.5780586326014314,-1.3307170095875394,0.16624434841200975,1.3800984447392575,-0.2642132404454384,0.44009525053824833,-1.6074334527447183,0.0210818273475042,-0.9993481802675164,0
0.11163190616901132,0.10985215334942125,0.056268586632603965,-0.11802320887864393,0.033657535597669354,0.04358795731332955,-0.3362548464781742,0.06253701587869358,0.2479572208106639,-0.7074304783673546,-0.6497645005781002,-0.42940257397554626,-0.284834849114519,-0.724585991536952,-0.2607500895866773,0.1389458585129995,-0.1062420070178657,0.02985055524924089,-0.9993481802675164,0
